time,q,qdot
1.035175879396985,-1.5362659254436588,1.00798165386145
1.0452261306532664,-1.5253928332172941,1.1557530044138857
1.0552763819095476,-1.513034971528273,1.3034457577431688
1.065326633165829,-1.4991932942529866,1.4510259563389982
1.0753768844221105,-1.4838691387510705,1.5984510652197097
1.085427135678392,-1.4670643162340733,1.745669063489103
1.0954773869346734,-1.4487812138426779,1.892617451120917
1.105527638190955,-1.4290229027682506,2.039222412709087
1.1155778894472361,-1.4077932550268182,2.1853980250583263
1.1256281407035176,-1.3850970717951736,2.33104537649658
1.135678391959799,-1.3609402156486416,2.476051850460609
1.1457286432160805,-1.3353297548628889,2.620290394136312
1.155778894472362,-1.3082741062483114,2.7636190649545522
1.1658291457286432,-1.279783194353498,2.9058804001395107
1.1758793969849246,-1.2498686014557998,3.046901167921947
1.185929648241206,-1.2185437350908157,3.186492017777376
1.1959798994974875,-1.1858239838447941,3.324447494745517
1.206030150753769,-1.1517268841552888,3.4605460656236784
1.2160804020100502,-1.1162722784290247,3.594550405526201
1.2261306532663316,-1.0794824690777582,3.726207922572975
1.236180904522613,-1.0413823768664028,3.855251360623104
1.2462311557788945,-1.0019996692487931,3.981399888493691
1.256281407035176,-0.9613649114129292,4.104360106845996
1.2663316582914572,-0.9195116607474005,4.223827670842441
1.2763819095477387,-0.8764765957728691,4.339488831628841
1.2864321608040201,-0.8322995737003913,4.451022507017604
1.2964824120603016,-0.7870237183251076,4.558102430920701
1.306532663316583,-0.7406954394064058,4.660399596507461
1.3165829145728642,-0.693364461412626,4.757584963604835
1.3266331658291457,-0.6450838026660499,4.849332239554232
1.3366834170854272,-0.5959097320280781,4.9353209425627735
1.3467336683417086,-0.5459017048378291,5.015239561685977
1.35678391959799,-0.4951222385472701,5.088788580042846
1.3668341708542713,-0.44363678956172237,5.155683820239467
1.3768844221105527,-0.3915135842617011,5.215659648485567
1.3869346733668342,-0.3388234113701536,5.268471924100056
1.3969849246231156,-0.2856393897907669,5.3139010166045635
1.407035175879397,-0.23203671480908633,5.351754384488473
1.4170854271356783,-0.17809236771967252,5.381869146784516
1.4271356783919598,-0.12388481198412199,5.4041139828595055
1.4371859296482412,-0.06949366108651867,5.418391012848251
1.4472361809045227,-0.014999342110422656,5.4246369423421035
1.4572864321608041,0.03951726111302685,5.422824001077052
1.4673366834170853,0.09397516619858853,5.412960256718618
1.4773869346733668,0.14829364934875938,5.395089528663582
1.4874371859296482,0.202392608838255,5.3692908025951915
1.4974874371859297,0.25619290345206636,5.335677187812164
1.5075376884422111,0.30961670105341765,5.29439442428011
1.5175879396984926,0.3625877834502864,5.245619034423314
1.5276381909547738,0.41503185829544165,5.189556033394638
1.5376884422110553,0.46687682141805087,5.126436440847722
1.5477386934673367,0.518053012565469,5.056514436517453
1.5577889447236182,0.5684934286328154,4.980064385391984
1.5678391959798996,0.6181339124868277,4.897377742625711
1.5778894472361809,0.6669133091722741,4.808759785441938
1.5879396984924623,0.7147735872970357,4.714526523771869
1.5979899497487438,0.7616599323081037,4.615001381821355
1.6080402010050252,0.8075208047822833,4.510512292830535
1.6180904522613067,0.8523079705355329,4.40138858908001
1.6281407035175879,0.895976501700692,4.287958381468848
1.6381909547738693,0.9384847501645732,4.170545882207821
1.6482412060301508,0.9797942969403137,4.049469133268308
1.6582914572864322,1.0198698802966821,3.9250378822298164
1.6683417085427137,1.0586793002509247,3.797551741961818
1.678391959798995,1.0961933131153916,3.667298621093211
1.6884422110552764,1.1323855007369454,3.534553380606171
1.6984924623115578,1.1672321411859197,3.399576773464088
1.7085427135678393,1.200712054771966,3.262614608173947
1.7185929648241207,1.2328064579273956,3.123897144117569
1.728643216080402,1.263498799031595,2.9836387118903844
1.7386934673366834,1.292774600817688,2.8420375207410324
1.7487437185929648,1.3206212968660198,2.699275646663215
1.7587939698492463,1.3470280693721755,2.5555192030896716
1.7688442211055277,1.3719856924511262,2.4109186099156203
1.778894472361809,1.3954863730164024,2.265609060007522
1.7889447236180904,1.4175236043289772,2.1197110031651367
1.7989949748743719,1.4380920174782073,1.973330818353758
1.8090452261306533,1.4571872468229208,1.8265614709489562
1.8190954773869348,1.4748057913413066,1.679483404936438
1.829145728643216,1.4909449011024631,1.5321652299358794
1.8391959798994975,1.5056024677727111,1.384664535351384
1.849246231155779,1.5187769056799303,1.2370289572983462
1.8592964824120604,1.530467052088379,1.0892971470055641
1.8693467336683418,1.5406721027821486,0.9414994666734116
1.879396984924623,1.5493915216520047,0.7936590899920489
1.8894472361809045,1.5566249654913278,0.6457930352829644
1.899497487437186,1.5623722394391633,0.49791302742485083
1.9095477386934674,1.5666332455931071,0.35002650702196825
1.9195979899497488,1.569407940807181,0.202137627495102
1.92964824120603,1.570696311883395,0.054248219451578095
1.9396984924623115,1.5704983570681035,-0.09364122680079845
1.949748743718593,1.568814076439892,-0.2415305798214246
1.9597989949748744,1.5656434737148757,-0.3894190879129851
1.9698492462311559,1.560986567485999,-0.5373043984215788
1.9798994974874373,1.5548434120372359,-0.6851815777034522
1.9899497487437185,1.5472141284457968,-0.8330421329590042
2.0,1.5380989451299865,-0.9808730339168641
